tender_id,anomaly_score,anomaly_flag,single_bid_flag,short_duration_flag,high_value_flag,explanation,requires_human_review
2016_DoWR_1466_1,0.03716531019621261,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_BTCWR_1465_3,0.03475663167859311,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_BTCWR_1464_3,0.036021430450378644,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_BTCWR_1465_4,0.03475663167859311,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1467_1,0.06602424912958915,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1468_1,0.004551243436304864,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1469_1,0.01699515481153624,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1471_1,0.051700800396948465,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1472_1,0.020661907252600864,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1473_1,0.08745933597513278,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1474_1,0.03504681641292362,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1475_1,0.15980399532173517,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1476_1,0.1612906521973272,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1477_1,0.10025747710266364,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1479_1,0.08351440847683245,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1478_1,0.03184260821591223,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1480_1,0.22278430924144466,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1481_1,0.13192875639846025,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2016_DoWR_1482_1,0.031353666866186125,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1483_1,0.013982018618336811,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1470_1,0.051210108986025515,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1484_1,0.0672897567751436,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1485_1,0.15105553053243703,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_BTC_1487_1,0.023390954270093745,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_NHM_1486_1,0.4194459436374459,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2016_DEE_1490_1,0.21461295841317318,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2016_SSA_1491_1,0.18717942945830213,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2016_DEE_1492_1,0.14839540040393018,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DoWR_1495_1,0.0926109772797924,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_ICD_1489_1,0.14122343956753747,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DoWR_1493_1,0.4479736356062666,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1494_1,0.319975281643068,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_DOT_1654_1,0.1433770209787968,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_BTC_1788_1,0.007098623495007561,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1788_2,0.0015596069172113536,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1788_3,0.00592103152454726,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1788_4,0.006811908178480763,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1788_5,0.0025483995483757127,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_AHVD_1798_1,0.6502168850528133,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_NHM_2043_1,0.32337883751031704,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_ICD_2042_1,0.2911998726478623,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_DOT_2035_1,0.03995967345086204,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_ICD_2182_1,0.19789273989547018,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_2189_1,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2189_2,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2189_3,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2189_4,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2189_5,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2189_6,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2189_7,0.025235822652445505,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2189_8,0.002045945138626326,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2189_9,0.0015596069172113536,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2189_10,0.0008746225873487168,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_HFWD_2188_1,0.4399306341524475,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_BTC_2338_1,0.08893433274006668,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_2338_2,0.08785344511217474,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_2338_3,0.07393568448907206,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_2338_4,0.06899458391254532,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_2338_5,0.08490802832184341,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_2338_6,0.0013859852486080015,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2338_7,0.00311214513449265,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2338_8,0.0014327682017076793,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2338_9,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2338_10,0.002045945138626326,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2338_11,0.0416395080932912,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2338_12,0.0416395080932912,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2338_13,0.0077206566181947656,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2338_14,0.025828386158798677,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_BTC_2338_15,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2338_16,0.06708902439884257,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_2338_17,0.015515861778640727,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2338_18,0.0018749398935832273,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2346_1,0.012868269519105913,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_ICD_2348_1,0.08170645460994796,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_ICD_2348_2,0.0680972096078617,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_ICD_2348_3,0.08181714700337273,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_ICD_2348_4,0.07525189618774886,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_ICD_2348_5,0.06382505115399062,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_ICD_2348_6,0.048575318776136966,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_ICD_2348_7,0.0783159390419268,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_ICD_2348_8,0.046282301917175084,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_ICD_2348_9,0.07764323520281347,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_NHM_2349_1,0.0499148784806801,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_2344_1,0.03504681641292362,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_PWD_2358_1,0.04087623841140131,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_2358_2,0.04964724256722608,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_2358_3,0.07471537890585311,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_BTC_2582_1,0.13901958568455097,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_BTC_2582_2,0.13901958568455097,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_BTC_2582_3,0.13901958568455097,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_BTC_2582_4,0.13901958568455097,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_BTCWR_2583_1,0.03194048616063516,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTCWR_2583_2,0.019636481240276837,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTCWR_2583_3,0.02823361396462687,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTCWR_2584_1,0.03194048616063516,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTCWR_2584_2,0.03194048616063516,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTCWR_2584_4,0.04195938953860756,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTCWR_2584_5,0.019636481240276837,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTCWR_2584_6,0.04195938953860756,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTCWR_2584_7,0.0077206566181947656,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_ICD_2585_1,1.6989300818393005e-05,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTCWR_2584_9,0.03194048616063516,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PHED_2574_1,0.4826987173563838,0,1,1,1,Single/low bidder competition; Tender duration is in lower quartile; Tender value is in upper quartile,Requires Human Review
2017_PWBNH_2591_1,0.04288900208514934,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PHED_2590_1,0.4422485392944533,0,1,1,1,Single/low bidder competition; Tender duration is in lower quartile; Tender value is in upper quartile,Requires Human Review
2017_HE_2592_1,0.3972401133972808,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_HE_2592_2,0.4438491785381926,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_HE_2592_3,0.40925485475528856,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_HE_2592_4,0.3972401133972808,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_HE_2592_5,0.3972401133972808,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_BTC_2854_1,0.06329326183473583,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWBNH_2855_1,0.04653111726443404,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWBNH_2856_1,0.022951687545228916,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWBNH_2857_1,0.0857842069609881,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_PWBNH_2859_1,0.030370681805406807,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWBNH_2860_1,0.0310165174297119,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_HFWD_2489_43,0.526387490284888,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_HFWD_2489_44,0.537025767696757,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_HFWD_2489_45,0.5935211647493858,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2017_HFWD_2489_46,0.5530704885480144,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_HFWD_2489_47,0.5530704885480144,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_NHM_3110_1,0.06328805633853518,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_NHM_3129_1,0.06328805633853518,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_NHM_3130_1,0.028446994722226338,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_NHM_3131_1,0.028446994722226338,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_NHM_3132_1,0.028446994722226338,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_NHM_3133_1,0.06328805633853518,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_3113_1,0.046282301917175084,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_3113_2,0.07091493695159434,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_3113_3,0.019440451907267287,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_3113_4,0.0002566484746771014,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_3113_5,0.006929907903780896,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_DAASC_3117_1,0.18406144751703146,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_5,0.2842492573109836,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_6,0.3387777331226691,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_7,0.29057286098268686,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_8,0.3041276802726517,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_9,0.3041276802726517,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_10,0.2842492573109836,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_11,0.2842492573109836,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_12,0.28131765184989244,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_13,0.3387777331226691,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_14,0.3387777331226691,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_15,0.3387777331226691,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2017_HE_3140_1,0.3390998857644162,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_HE_3140_2,0.34134810666492665,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_HE_3140_3,0.3390998857644162,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_HE_3140_4,0.34134810666492665,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_HE_3140_5,0.3437398715882949,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_16,0.3387777331226691,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_17,0.3122157327536026,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_18,0.3122157327536026,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_19,0.29057286098268686,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_20,0.3122157327536026,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_21,0.3122157327536026,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_22,0.3122157327536026,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2017_RMSA_3121_23,0.3387777331226691,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2017_HFWD_2489_49,0.526387490284888,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_HFWD_2489_50,0.526387490284888,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_HFWD_2489_48,0.537609551525442,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWBNH_3700_1,0.20334793267439943,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWBNH_3712_1,0.05297187728177999,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BoTC_3733_1,0.22780973444320607,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_HFWD_3725_1,0.6700058662232123,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_HFWD_3727_1,0.675164190454708,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_HFWD_3728_1,0.6700058662232123,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_ID_3741_1,0.15318163985999844,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_TTWD_3744_1,0.17428457230926075,0,0,1,1,Tender duration is in lower quartile; Tender value is in upper quartile,Requires Human Review
2017_PWD_4083_1,0.02823361396462687,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_4098_1,0.02361364109508468,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWD_4099_1,0.019228360793931087,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_4100_1,0.01608978887961754,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_4101_1,0.019608767806325922,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_4102_1,0.002328790347404408,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_4103_1,0.00311214513449265,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWBNH_4091_1,0.013982018618336811,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWBNH_4088_1,0.0672897567751436,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_PWBNH_4090_1,0.06415442881544087,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_4104_1,0.0077206566181947656,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_4105_1,0.00311214513449265,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_4107_1,0.0736248947287742,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_4107_2,0.0839456928284229,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_4107_3,0.028963634948448558,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_BTC_4107_4,0.002700321199096023,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWBNH_4108_1,0.01421303153059783,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_4110_1,0.0634594242151254,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_4110_2,0.0416395080932912,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_GMC_4081_1,0.03321976101243673,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_SSA_4085_1,0.07129721436649727,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_SSA_4086_1,0.055926644408034965,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_PWBNH_4115_1,0.15511310100921571,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWBNH_4118_1,0.02987403057423088,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_HFWD_4106_1,0.2356130789038784,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_PWBNH_4122_1,0.12900968696171333,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2017_PWBNH_4123_1,0.2670507207757177,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWBNH_4124_1,0.13116271796309953,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWBNH_4125_1,0.0470820521020503,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_PWBNH_1584_1,0.5593132970466087,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_DAASC_1581_1,0.37801883882747156,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_ASAMB_1582_1,0.46381056688586453,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1573_1,0.004270566796763742,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1573_2,0.02585688892841087,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1573_3,0.0077206566181947656,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1573_4,0.07057186654052217,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_1573_5,0.006811908178480763,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1573_6,0.0077206566181947656,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1573_7,0.045440567297067136,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_1573_8,0.07218092282485145,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_1573_9,0.06708902439884257,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_BTC_1573_10,0.002045945138626326,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1573_11,0.0002566484746771014,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1573_12,0.019440451907267287,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1573_13,0.005689128837793933,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1573_14,0.018856777256661683,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_1,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_2,0.005446649080700805,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_3,0.010672617961876796,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_4,0.008761767964505562,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_5,0.0,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_6,0.00311214513449265,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_7,0.006811908178480763,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_8,0.0006210458143965925,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_9,0.0049823009341194435,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_10,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_11,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_12,0.00020347250161401043,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_13,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_14,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_15,0.002182870475014309,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_16,0.004551243436304864,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_17,0.0010594138420503274,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_BTC_1580_18,0.023996827815026323,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWBNH_1585_1,0.20525159179796204,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2017_PWBNH_1578_1,0.0657799665999178,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWBNH_1583_1,0.04835864310417903,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_ID_1588_1,0.2554623975958975,0,0,1,1,Tender duration is in lower quartile; Tender value is in upper quartile,Requires Human Review
2017_ID_1589_1,0.2817925268349888,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_ID_1590_1,0.30212746552327985,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2017_PWD_1542_1,0.10605996390201822,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWD_1542_2,0.12165405777993832,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWD_1542_3,0.1871216986624794,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWD_1542_4,0.11607023232107772,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_1542_5,0.10210241878459536,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_1542_6,0.05823378181647565,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_1542_7,0.09443791152367653,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWD_1542_8,0.1871216986624794,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWD_1542_9,0.05246795679253313,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_1542_10,0.07227665423731422,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_1542_11,0.16174816333953745,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_1542_12,0.07507427125213562,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWD_1542_13,0.10764680690004458,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWD_1542_14,0.024780475938741553,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWD_1542_15,0.024780475938741553,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2017_PWD_1542_16,0.05205787726076827,0,1,0,0,Single/low bidder competition,Requires Human Review
2017_PWD_1542_17,0.0282762207085977,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2017_PWD_1542_18,0.06831997874159812,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2017_PWD_1542_19,0.0674580827340131,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
